"id","title","author","genre_sugerido","confianca","assuntos_encontrados"
"3135d767-4569-40b9-bad8-c4da4e5eb3e8","O Peso do Passaro Morto","Aline Bei","SEM SUGESTÃO","0",""
"59c62e5a-4e68-489a-9f8e-78e88d12159c","O Poder da Acao","Paulo Vieira","SEM SUGESTÃO","0",""
"996eb981-b756-4aa9-a37b-4c0a2a44568e","O Poder do Agora","Eckhart Tolle","SEM SUGESTÃO","0",""
"4f573b36-50b3-486c-ac22-0735cfe0e880","O Poder do Habito","Charles Duhigg","SEM SUGESTÃO","0",""
"fb7cb5cb-1b8f-4cc7-aa68-1f523af41a4c","O Principe","Nicolau Maquiavel","SEM SUGESTÃO","0",""
"7460cf0e-ead9-4924-b279-89ea05b653be","O Priorado da Laranjeira","Samantha Shannon","SEM SUGESTÃO","0",""
"7c1b690d-d400-4976-88de-bb1a9e01532e","O Problema dos Tres Corpos","Cixin Liu","SEM SUGESTÃO","0",""
"fc47c2ee-9841-44ce-808d-f929d830829b","O Processo","Franz Kafka","SEM SUGESTÃO","0",""
"94e14d9f-282f-4112-a2e4-de806e45140b","O Programador Pragmatico","Andrew Hunt","SEM SUGESTÃO","0",""
"8ba947a2-667c-431e-bac0-d2915254032c","O Quinze","Rachel de Queiroz","SEM SUGESTÃO","0",""
"6a01845c-64e4-455f-ad12-218bdb4d85f8","O Retorno do Rei","J.R.R. Tolkien","SEM SUGESTÃO","0",""
"fb40cb5d-803e-46f3-ad67-657f3faec7ab","O Retrato de Dorian Gray","Oscar Wilde","SEM SUGESTÃO","0",""
"45721bd3-9122-4019-b4ed-61f1da074819","O Segundo Sexo","Simone de Beauvoir","SEM SUGESTÃO","0",""
"5e949de7-b9df-456c-b854-20bb9b938995","O Silencio dos Inocentes","Thomas Harris","SEM SUGESTÃO","0",""
"0b90292b-ca65-4723-91dc-4e8abcde456c","O Silmarillion","J. R. R. Tolkien","SEM SUGESTÃO","0",""
"8d6fc8c4-7d94-4414-a7fd-8886d8e19d61","O Sol e Para Todos","Harper Lee","SEM SUGESTÃO","0",""
"eb1eedb2-6713-459b-a89f-e996bd5b612c","O Temor do Sabio","Patrick Rothfuss","SEM SUGESTÃO","0",""
"5f0dc502-4948-421b-acda-7581bb000a87","Objetos Cortantes","Gillian Flynn","SEM SUGESTÃO","0",""
"68c1dedc-9293-48dc-9c3d-b834c99d6647","Olhos d Agua","Conceicao Evaristo","SEM SUGESTÃO","0","Black Women | Fiction | Mothers"
"5e103b0d-1a4b-4200-897d-79ff83484b62","One Piece Vol. 1","Eiichiro Oda","HQs","3","series:one_piece | Swordsmen | Pirates | Adventure and adventurers | Cartoons and comics | Comic books, strips | Fiction | Comics & graphic novels, manga, fantasy | collectionid:OPomb"
"d842ef98-8a31-41a0-bc8b-89420e1361f4","Orgulho e Preconceito","Jane Austen","SEM SUGESTÃO","0",""
"d0a38d03-551c-403e-8bb3-5750919c9f77","Os 7 Habitos das Pessoas Altamente Eficazes","Stephen R. Covey","SEM SUGESTÃO","0",""
"a4ee26e3-ad91-4ad6-b7f4-1dfa63b91c3c","Os Despossuidos","Ursula K. Le Guin","SEM SUGESTÃO","0",""
